image_filename,flight_id,field,frac_weed,sf_illuminorm,mean_brightness,contrast_rms
20230713_I3B_09744.jpg,20230713_I3B,I3B,0.0899029954038159,0.3461326085401616,91.96001863479614,60.00127410888672
20230713_I3B_09745.jpg,20230713_I3B,I3B,0.1248569159249655,0.2506595853135993,97.06065845489502,56.96569442749024
20230713_I3B_09746.jpg,20230713_I3B,I3B,0.1632949833557203,0.3243179321289062,90.44281053543092,58.38633346557617
20230713_I3B_09747.jpg,20230713_I3B,I3B,0.0956613657733211,0.3122846185134022,92.54856634140016,58.49979782104492
20230713_I3B_09748.jpg,20230713_I3B,I3B,0.1200074752819291,0.2815799713134765,101.97226190567017,60.27791213989258
20230713_I3B_09749.jpg,20230713_I3B,I3B,0.118680895056861,0.259922981262207,111.02318620681764,62.82944107055664
20230713_I3B_09750.jpg,20230713_I3B,I3B,0.0906664642122967,0.2762711298667238,105.20010042190552,62.10141754150391
20230713_I3B_09751.jpg,20230713_I3B,I3B,0.1272025370423366,0.2627168954452969,105.19622850418092,59.66465377807617
20230713_I3B_09752.jpg,20230713_I3B,I3B,0.1772191820024179,0.3251900672912597,92.43851280212402,59.70798873901367
20230713_I3B_09753.jpg,20230713_I3B,I3B,0.1665235750705237,0.2602350809431848,91.2128405570984,54.75927734375
20230713_I3B_09754.jpg,20230713_I3B,I3B,0.1697005799183559,0.2391053386236852,99.50987815856934,57.757450103759766
20230713_I3B_09755.jpg,20230713_I3B,I3B,0.1782662780986643,0.2992897033691406,89.20802307128906,55.95361328125
20230713_I3B_09756.jpg,20230713_I3B,I3B,0.1393496238845021,0.2474236488342285,95.99631404876708,55.01799011230469
20230713_I3B_09757.jpg,20230713_I3B,I3B,0.3241776853712096,0.313450813293457,84.70172595977783,54.5152587890625
20230713_I3B_09758.jpg,20230713_I3B,I3B,0.2842824601366742,0.3114669283558973,86.34351110458374,55.35837936401367
20230713_I3B_09759.jpg,20230713_I3B,I3B,0.1661186803945501,0.2973899841308594,91.69537782669067,56.41621017456055
20230713_I3B_09760.jpg,20230713_I3B,I3B,0.0881069874733553,0.3072110687308639,91.5199294090271,57.19804763793945
20230713_I3B_09761.jpg,20230713_I3B,I3B,0.2146348585277542,0.3016551033545526,91.30755424499512,57.81631088256836
20230713_I3B_09762.jpg,20230713_I3B,I3B,0.1165923996519281,0.2877890121040806,97.79650402069092,60.022552490234375
20230713_I3B_09763.jpg,20230713_I3B,I3B,0.0704319130917267,0.3047918456797953,99.7311668395996,61.44213485717773
20230713_I3B_09764.jpg,20230713_I3B,I3B,0.0747971943021673,0.3065052032470703,97.69412994384766,59.8625602722168
20230713_I3B_09765.jpg,20230713_I3B,I3B,0.1509659860767182,0.3265738487243652,95.69385862350464,60.87415313720703
20230713_I3B_09766.jpg,20230713_I3B,I3B,0.2639997664028966,0.3516416549682617,91.09182834625244,60.03976440429688
20230713_I3B_09767.jpg,20230713_I3B,I3B,0.176711072694673,0.2649068832397461,98.3173336982727,58.05630111694336
20230713_I3B_09768.jpg,20230713_I3B,I3B,0.1654060242160167,0.2852883338928222,94.27649021148682,57.40604782104492
20230713_I3B_09769.jpg,20230713_I3B,I3B,0.1624939409335926,0.2719911651484945,95.63078784942628,56.96125030517578
20230713_I3B_09770.jpg,20230713_I3B,I3B,0.2268198383404195,0.2899857950142837,92.16054487228394,57.64697647094727
20230713_I3B_09771.jpg,20230713_I3B,I3B,0.2212332527362138,0.341320840187874,88.4703369140625,57.82100296020508
20230713_I3B_09772.jpg,20230713_I3B,I3B,0.1682298114882384,0.294570054187878,96.02381134033205,59.50633239746094
20230713_I3B_09773.jpg,20230713_I3B,I3B,0.1192840039712667,0.3055306142398356,105.62725830078124,64.0835189819336
20230713_I3B_09774.jpg,20230713_I3B,I3B,0.1929716975622291,0.274631893108215,101.32041692733765,60.60776138305664
20230713_I3B_09775.jpg,20230713_I3B,I3B,0.2767845148327483,0.3055974510180717,94.87807607650755,59.80533981323242
20230713_I3B_09776.jpg,20230713_I3B,I3B,0.2129057502949318,0.2848551605750661,96.48866510391235,60.250579833984375
20230713_I3B_09777.jpg,20230713_I3B,I3B,0.1984465339017695,0.3218268854341358,87.9459376335144,57.222564697265625
20230713_I3B_09778.jpg,20230713_I3B,I3B,0.2024435255916088,0.3146835607215132,87.0451455116272,55.65513610839844
20230713_I3B_09779.jpg,20230713_I3B,I3B,0.2299080157687253,0.3125572204589844,89.2510461807251,56.3960189819336
